0,0,0,0,0
0,0,10,5,938
0,0,20,10,938
0,0,30,14,938
0,0,40,19,938
0,0,50,24,938
0,0,60,29,938
0,0,70,34,938
0,0,80,38,938
0,0,90,43,938
0,0,100,48,938
0,0,110,53,938
0,0,120,58,938
0,0,130,62,938
0,0,140,67,938
0,0,150,72,938
0,0,160,77,938
0,0,170,82,938
0,0,180,86,938
0,0,190,91,938
0,0,200,96,938
0,0,210,101,938
0,0,220,106,938
0,0,230,110,938
0,0,240,115,938
0,0,250,120,938
0,0,240,115,938
0,0,230,110,938
0,0,220,106,938
0,0,210,101,938
0,0,200,96,938
0,0,190,91,938
0,0,180,86,938
0,0,170,82,938
0,0,160,77,938
0,0,150,72,938
0,0,140,67,938
0,0,130,62,938
0,0,120,58,938
0,0,110,53,938
0,0,100,48,938
0,0,90,43,938
0,0,80,38,938
0,0,70,34,938
0,0,60,29,938
0,0,50,24,938
0,0,40,19,938
0,0,30,14,938
0,0,20,10,938
0,0,10,5,938
1,0,0,0,938
1,0,10,5,938
1,0,20,10,938
1,0,30,14,938
1,0,40,19,938
1,0,50,24,938
1,0,60,29,938
1,0,70,34,938
1,0,80,38,938
1,0,90,43,938
1,0,100,48,938
1,0,110,53,938
1,0,120,58,938
1,0,130,62,938
1,0,140,67,938
1,0,150,72,938
1,0,160,77,938
1,0,170,82,938
1,0,180,86,938
1,0,190,91,938
1,0,200,96,938
1,0,210,101,938
1,0,220,106,938
1,0,230,110,938
1,0,240,115,938
1,0,250,120,938
1,0,240,115,938
1,0,230,110,938
1,0,220,106,938
1,0,210,101,938
1,0,200,96,938
1,0,190,91,938
1,0,180,86,938
1,0,170,82,938
1,0,160,77,938
1,0,150,72,938
1,0,140,67,938
1,0,130,62,938
1,0,120,58,938
1,0,110,53,938
1,0,100,48,938
1,0,90,43,938
1,0,80,38,938
1,0,70,34,938
1,0,60,29,938
1,0,50,24,938
1,0,40,19,938
1,0,30,14,938
1,0,20,10,938
1,0,10,5,938
1,0,0,0,938
