0,0,100,100,0
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
0,0,100,100,9938
